1	1.3	iafstnue	adas	0.5	1.2	1.3	0.8	1
2	1.3	epabcadu	adas	0.5	1.2	1.3	0.8	1
3	1.3	ebstic	adas	0.5	1.2	1.3	0.8	1
4	1.3	amciuca	adas	0.5	1.2	1.3	0.8	1
5	1.3	ijhipvo	adas	0.5	1.2	1.3	0.8	1
6	1.4	iafstnue	adas	1	1.3	1.4	0.4	1
7	1.4	epabcadu	adas	1	1.3	1.4	0.4	1
8	1.4	ebstic	adas	1	1.3	1.4	0.4	1
9	1.4	amciuca	adas	1	1.3	1.4	0.4	1
10	1.4	ijhipvo	adas	1	1.3	1.4	0.4	1
11	1.5	oggluv	adas	0.5	1.4	1.5	1	1
12	1.5	awrenba	adas	0.5	1.4	1.5	1	1
13	1.5	efcati	adas	0.5	1.4	1.5	1	1
14	1.5	amwibs	adas	0.5	1.4	1.5	1	1
15	1.5	eosluip	adas	0.5	1.4	1.5	1	1
16	1.6	iafstnue	adas	1.5	1.5	1.6	0.1	1
17	1.6	epabcadu	adas	1.5	1.5	1.6	0.1	1
18	1.6	ebstic	adas	1.5	1.5	1.6	0.1	1
19	1.6	amciuca	adas	1.5	1.5	1.6	0.1	1
20	1.6	oggluv	adas	1	1.5	1.6	0.6	1
21	1.6	awrenba	adas	1	1.5	1.6	0.6	1
22	1.6	efcati	adas	1	1.5	1.6	0.6	1
23	1.6	ijhipvo	adas	1.5	1.5	1.6	0.1	1
24	1.6	amwibs	adas	1	1.5	1.6	0.6	1
25	1.6	eosluip	adas	1	1.5	1.6	0.6	1
26	1.7	ovkojy	adas	0.5	1.6	1.7	1.2	1
27	1.7	odoywug	adas	0.5	1.6	1.7	1.2	1
28	1.7	atidfi	adas	0.5	1.6	1.7	1.2	1
29	1.7	ibwicim	adas	0.5	1.6	1.7	1.2	1
30	1.7	acpegho	adas	0.5	1.6	1.7	1.2	1
31	1.7	oggluv	adas	1.5	1.6	1.7	0.2	1
32	1.7	awrenba	adas	1.5	1.6	1.7	0.2	1
33	1.7	efcati	adas	1.5	1.6	1.7	0.2	1
34	1.7	amwibs	adas	1.5	1.6	1.7	0.2	1
35	1.7	eosluip	adas	1.5	1.6	1.7	0.2	1
36	1.8	ovkojy	adas	1	1.7	1.8	0.8	1
37	1.8	odoywug	adas	1	1.7	1.8	0.8	1
38	1.8	atidfi	adas	1	1.7	1.8	0.8	1
39	1.8	ibwicim	adas	1	1.7	1.8	0.8	1
40	1.8	acpegho	adas	1	1.7	1.8	0.8	1
41	1.80199110813766	owgves	adas	0.5	1.70199110813766	1.80199110813766	1.30199110813766	1
42	1.80199318955809	odscixam	adas	0.5	1.70199318955809	1.80199318955809	1.30199318955809	1
43	1.9	oygvar	adas	0.5	1.8	1.9	1.4	1
44	1.9	iatmeuns	adas	0.5	1.8	1.9	1.4	1
45	1.9	imneesu	adas	0.5	1.8	1.9	1.4	1
46	1.9	onghoji	adas	0.5	1.8	1.9	1.4	1
